params,train_score,test_score,score_difference
"{'alpha': np.float64(1.7908135901642024), 'colsample_bytree': np.float64(0.5567787960998145), 'gamma': np.float64(3.357865977963998), 'lambda': np.float64(2.6015385045189667), 'learning_rate': np.float64(0.16446367834712788), 'max_depth': 5, 'min_child_weight': 2, 'subsample': np.float64(0.9260907501592701)}",0.798804392017197,0.6824867092074907,0.11631768280970634
"{'alpha': np.float64(1.2732032738188193), 'colsample_bytree': np.float64(0.8407513611119646), 'gamma': np.float64(3.8011392994484328), 'lambda': np.float64(2.9781937030392216), 'learning_rate': np.float64(0.10431523771003168), 'max_depth': 9, 'min_child_weight': 3, 'subsample': np.float64(0.6744341332714976)}",0.798960666780492,0.6825476848172467,0.11641298196324534
"{'alpha': np.float64(0.8182797143285225), 'colsample_bytree': np.float64(0.5821328989654965), 'gamma': np.float64(4.07287360115691), 'lambda': np.float64(3.3259861034810005), 'learning_rate': np.float64(0.11461308495382387), 'max_depth': 6, 'min_child_weight': 9, 'subsample': np.float64(0.9386002704065541)}",0.8026125018450125,0.6854682062638406,0.1171442955811719
"{'alpha': np.float64(0.46551383902949606), 'colsample_bytree': np.float64(0.9486078789766634), 'gamma': np.float64(4.502090285816652), 'lambda': np.float64(3.16550728636634), 'learning_rate': np.float64(0.07780595820974014), 'max_depth': 5, 'min_child_weight': 3, 'subsample': np.float64(0.8629778394351197)}",0.7996064112206989,0.6802306116465151,0.11937579957418376
"{'alpha': np.float64(1.6433227268495798), 'colsample_bytree': np.float64(0.8362592280385193), 'gamma': np.float64(3.7618726471884), 'lambda': np.float64(3.9578952186292424), 'learning_rate': np.float64(0.1679236285589108), 'max_depth': 7, 'min_child_weight': 5, 'subsample': np.float64(0.7472101523512907)}",0.8002613104870431,0.679149871528769,0.12111143895827403
"{'alpha': np.float64(2.4689779818219537), 'colsample_bytree': np.float64(0.7613664146909971), 'gamma': np.float64(2.137705091792748), 'lambda': np.float64(0.12709563372047594), 'learning_rate': np.float64(0.031578285398660894), 'max_depth': 9, 'min_child_weight': 7, 'subsample': np.float64(0.7376851115910559)}",0.8223952032680394,0.698003950586801,0.1243912526812384
"{'alpha': np.float64(4.210594615678543), 'colsample_bytree': np.float64(0.9191643523555689), 'gamma': np.float64(2.3434657989748513), 'lambda': np.float64(2.074097511688326), 'learning_rate': np.float64(0.06468141438614125), 'max_depth': 9, 'min_child_weight': 6, 'subsample': np.float64(0.8458571985844561)}",0.8126921378591581,0.6875476848172468,0.12514445304191124
"{'alpha': np.float64(4.526753209780319), 'colsample_bytree': np.float64(0.5978955673946482), 'gamma': np.float64(0.3468065043758273), 'lambda': np.float64(0.5038900068871333), 'learning_rate': np.float64(0.013644365130309945), 'max_depth': 5, 'min_child_weight': 2, 'subsample': np.float64(0.8415033867081785)}",0.8120158407543248,0.686107398862663,0.12590844189166173
"{'alpha': np.float64(2.4631255214542955), 'colsample_bytree': np.float64(0.5056768223837096), 'gamma': np.float64(2.3433032099706312), 'lambda': np.float64(0.28151637840918675), 'learning_rate': np.float64(0.033763583253614386), 'max_depth': 7, 'min_child_weight': 9, 'subsample': np.float64(0.872105828471649)}",0.823414524183729,0.6975014274581215,0.12591309672560747
"{'alpha': np.float64(3.1615291529678973), 'colsample_bytree': np.float64(0.8167648553804474), 'gamma': np.float64(2.6788734203737925), 'lambda': np.float64(0.4514488502720415), 'learning_rate': np.float64(0.1770604991178476), 'max_depth': 6, 'min_child_weight': 6, 'subsample': np.float64(0.8479064033954409)}",0.8134917429475484,0.6865489463815865,0.12694279656596197
