params,train_score,test_score,score_difference
"{'alpha': np.float64(1.8823168343902479), 'colsample_bytree': np.float64(0.9052766653909164), 'gamma': np.float64(4.936380646574722), 'lambda': np.float64(0.7520844555176409), 'learning_rate': np.float64(0.12882614307042703), 'max_depth': 9, 'min_child_weight': 9, 'subsample': np.float64(0.9849571989073016)}",0.8642586530029902,0.7016850304297053,0.1625736225732849
"{'alpha': np.float64(1.2708182453486938), 'colsample_bytree': np.float64(0.6476452942094694), 'gamma': np.float64(1.6127538211930026), 'lambda': np.float64(4.243348974623372), 'learning_rate': np.float64(0.037324266288405766), 'max_depth': 8, 'min_child_weight': 7, 'subsample': np.float64(0.6467959221322467)}",0.8888418337501058,0.7261531391935752,0.16268869455653068
"{'alpha': np.float64(4.210594615678543), 'colsample_bytree': np.float64(0.9191643523555689), 'gamma': np.float64(2.3434657989748513), 'lambda': np.float64(2.074097511688326), 'learning_rate': np.float64(0.06468141438614125), 'max_depth': 9, 'min_child_weight': 6, 'subsample': np.float64(0.8458571985844561)}",0.886511408609569,0.7213696449123702,0.1651417636971988
"{'alpha': np.float64(2.4689779818219537), 'colsample_bytree': np.float64(0.7613664146909971), 'gamma': np.float64(2.137705091792748), 'lambda': np.float64(0.12709563372047594), 'learning_rate': np.float64(0.031578285398660894), 'max_depth': 9, 'min_child_weight': 7, 'subsample': np.float64(0.7376851115910559)}",0.8910327282953757,0.7248814649593177,0.166151263336058
"{'alpha': np.float64(1.2120486620754012), 'colsample_bytree': np.float64(0.5574184123696018), 'gamma': np.float64(3.0531002122081627), 'lambda': np.float64(1.4431527662012789), 'learning_rate': np.float64(0.12624764428452245), 'max_depth': 5, 'min_child_weight': 4, 'subsample': np.float64(0.6603210960797572)}",0.8848625938499006,0.7154355166596369,0.16942707719026373
"{'alpha': np.float64(1.6433227268495798), 'colsample_bytree': np.float64(0.8362592280385193), 'gamma': np.float64(3.7618726471884), 'lambda': np.float64(3.9578952186292424), 'learning_rate': np.float64(0.1679236285589108), 'max_depth': 7, 'min_child_weight': 5, 'subsample': np.float64(0.7472101523512907)}",0.879574233125603,0.7096600584492997,0.16991417467630332
"{'alpha': np.float64(3.1615291529678973), 'colsample_bytree': np.float64(0.8167648553804474), 'gamma': np.float64(2.6788734203737925), 'lambda': np.float64(0.4514488502720415), 'learning_rate': np.float64(0.1770604991178476), 'max_depth': 6, 'min_child_weight': 6, 'subsample': np.float64(0.8479064033954409)}",0.8881044847588042,0.7170262680621279,0.17107821669667633
"{'alpha': np.float64(3.1015477567673235), 'colsample_bytree': np.float64(0.8520398840496117), 'gamma': np.float64(1.0648208075445535), 'lambda': np.float64(0.6818573779338488), 'learning_rate': np.float64(0.012908933133576387), 'max_depth': 8, 'min_child_weight': 2, 'subsample': np.float64(0.7949588434273165)}",0.8985243717494497,0.7184108312820977,0.18011354046735195
"{'alpha': np.float64(4.291794024068599), 'colsample_bytree': np.float64(0.6629794526009424), 'gamma': np.float64(1.1012052378277415), 'lambda': np.float64(3.555747662190089), 'learning_rate': np.float64(0.1719002092279431), 'max_depth': 6, 'min_child_weight': 7, 'subsample': np.float64(0.5871832145024958)}",0.9122784360619683,0.7257496056038895,0.1865288304580789
"{'alpha': np.float64(2.8301860524703812), 'colsample_bytree': np.float64(0.5793232238212456), 'gamma': np.float64(0.6008232390282109), 'lambda': np.float64(1.709398333582008), 'learning_rate': np.float64(0.028359813162688374), 'max_depth': 9, 'min_child_weight': 1, 'subsample': np.float64(0.6557066546956472)}",0.9152985724399737,0.7235210692679802,0.1917775031719935
"{'alpha': np.float64(3.1040284221104564), 'colsample_bytree': np.float64(0.6737067041127072), 'gamma': np.float64(1.045653955392571), 'lambda': np.float64(2.898249672358692), 'learning_rate': np.float64(0.078312642091309), 'max_depth': 9, 'min_child_weight': 9, 'subsample': np.float64(0.730059579491786)}",0.9297248648681927,0.7374440124361874,0.19228085243200532
"{'alpha': np.float64(0.194173672147116), 'colsample_bytree': np.float64(0.6516327573366114), 'gamma': np.float64(2.6854121359832774), 'lambda': np.float64(1.6332562089802045), 'learning_rate': np.float64(0.17557380075751775), 'max_depth': 6, 'min_child_weight': 5, 'subsample': np.float64(0.7286325808068643)}",0.9309352640751706,0.736718256449468,0.1942170076257026
"{'alpha': np.float64(1.3869059149056633), 'colsample_bytree': np.float64(0.5940605798618807), 'gamma': np.float64(2.3184920246999106), 'lambda': np.float64(1.766761140130264), 'learning_rate': np.float64(0.12673122237017442), 'max_depth': 6, 'min_child_weight': 5, 'subsample': np.float64(0.9871974038330833)}",0.9164475772261694,0.7218549744682673,0.19459260275790213
"{'alpha': np.float64(1.9408496310326095), 'colsample_bytree': np.float64(0.8216441092211766), 'gamma': np.float64(2.2912644524575834), 'lambda': np.float64(2.728083946579675), 'learning_rate': np.float64(0.19829296175530506), 'max_depth': 5, 'min_child_weight': 1, 'subsample': np.float64(0.9805952819119571)}",0.9009409934817084,0.705730695412912,0.19521029806879642
"{'alpha': np.float64(2.8164410892276965), 'colsample_bytree': np.float64(0.692708251269958), 'gamma': np.float64(0.07983126110107097), 'lambda': np.float64(1.1544691281107449), 'learning_rate': np.float64(0.05820509320520235), 'max_depth': 6, 'min_child_weight': 7, 'subsample': np.float64(0.8049983288913105)}",0.9371413646494702,0.7368670421145678,0.2002743225349024
"{'alpha': np.float64(1.373608964950321), 'colsample_bytree': np.float64(0.7806217129238506), 'gamma': np.float64(1.914634373768949), 'lambda': np.float64(4.858560476945518), 'learning_rate': np.float64(0.1797827648532168), 'max_depth': 7, 'min_child_weight': 7, 'subsample': np.float64(0.8854835899772805)}",0.9323454922276405,0.7288816555706662,0.20346383665697432
"{'alpha': np.float64(3.766890926294708), 'colsample_bytree': np.float64(0.6881297927654579), 'gamma': np.float64(0.4175035834933438), 'lambda': np.float64(3.885734579637184), 'learning_rate': np.float64(0.12168084994716101), 'max_depth': 5, 'min_child_weight': 3, 'subsample': np.float64(0.5555987411530756)}",0.9337939147049974,0.7270457339360599,0.20674818076893753
"{'alpha': np.float64(1.962225537113177), 'colsample_bytree': np.float64(0.9082997197357885), 'gamma': np.float64(2.195674542851092), 'lambda': np.float64(1.884722147124538), 'learning_rate': np.float64(0.10253595713392129), 'max_depth': 8, 'min_child_weight': 1, 'subsample': np.float64(0.8738046900881256)}",0.937263884502248,0.728156919120654,0.209106965381594
"{'alpha': np.float64(3.602580306957324), 'colsample_bytree': np.float64(0.5311706812556207), 'gamma': np.float64(0.7386954595311335), 'lambda': np.float64(0.6655846429373913), 'learning_rate': np.float64(0.14743310108066623), 'max_depth': 9, 'min_child_weight': 2, 'subsample': np.float64(0.7237061834117273)}",0.9592332565788985,0.7320119629583928,0.2272212936205057
"{'alpha': np.float64(0.4241885704259596), 'colsample_bytree': np.float64(0.9933197892505877), 'gamma': np.float64(1.8713539787806015), 'lambda': np.float64(1.8532107353344545), 'learning_rate': np.float64(0.17255991345150054), 'max_depth': 9, 'min_child_weight': 7, 'subsample': np.float64(0.9930005319114354)}",0.9574965431434617,0.7251789884148806,0.23231755472858107
"{'alpha': np.float64(2.2421207149312368), 'colsample_bytree': np.float64(0.9972287313054103), 'gamma': np.float64(0.8796262633867269), 'lambda': np.float64(0.09037681807760434), 'learning_rate': np.float64(0.10877874303668693), 'max_depth': 6, 'min_child_weight': 8, 'subsample': np.float64(0.8248164495236073)}",0.9678131057240579,0.7330619063818581,0.2347511993421998
"{'alpha': np.float64(2.8163778598819182), 'colsample_bytree': np.float64(0.8477580432130638), 'gamma': np.float64(0.6966572720293784), 'lambda': np.float64(3.0220868963890863), 'learning_rate': np.float64(0.11796821826033463), 'max_depth': 7, 'min_child_weight': 4, 'subsample': np.float64(0.9714267852789905)}",0.965399678455824,0.7267516179459949,0.23864806050982912
"{'alpha': np.float64(4.250192888948996), 'colsample_bytree': np.float64(0.7247253370691017), 'gamma': np.float64(0.47705058245205656), 'lambda': np.float64(1.8540912609913318), 'learning_rate': np.float64(0.14376825053272146), 'max_depth': 7, 'min_child_weight': 3, 'subsample': np.float64(0.7956488938538635)}",0.964317903802841,0.7184521213727697,0.2458657824300713
"{'alpha': np.float64(1.3606612469231765), 'colsample_bytree': np.float64(0.8238450602706812), 'gamma': np.float64(0.002601884976579094), 'lambda': np.float64(1.7628442816708452), 'learning_rate': np.float64(0.07095625163160581), 'max_depth': 8, 'min_child_weight': 8, 'subsample': np.float64(0.767044709687721)}",0.9781907263095669,0.7308880736895026,0.24730265262006434
"{'alpha': np.float64(0.603179355503004), 'colsample_bytree': np.float64(0.7303893840163629), 'gamma': np.float64(1.0316685920289625), 'lambda': np.float64(1.8213493052403773), 'learning_rate': np.float64(0.11068345417097138), 'max_depth': 7, 'min_child_weight': 9, 'subsample': np.float64(0.5461452931143731)}",0.9705899428566483,0.7181076312190392,0.25248231163760915
"{'alpha': np.float64(2.141572374700539), 'colsample_bytree': np.float64(0.8442499503826832), 'gamma': np.float64(0.29096797754221804), 'lambda': np.float64(4.576068638132402), 'learning_rate': np.float64(0.09847044594622088), 'max_depth': 8, 'min_child_weight': 6, 'subsample': np.float64(0.8572979613500311)}",0.9849049526033493,0.7273977056844833,0.25750724691886606
"{'alpha': np.float64(4.8975526431075425), 'colsample_bytree': np.float64(0.5876651349446693), 'gamma': np.float64(0.08580550915875118), 'lambda': np.float64(3.816822115019555), 'learning_rate': np.float64(0.1713825954101559), 'max_depth': 6, 'min_child_weight': 1, 'subsample': np.float64(0.7323369064698058)}",0.9755107357223182,0.7178919823820428,0.2576187533402754
"{'alpha': np.float64(3.047821669899484), 'colsample_bytree': np.float64(0.7513395116144308), 'gamma': np.float64(0.25739375624994676), 'lambda': np.float64(1.3932323211830573), 'learning_rate': np.float64(0.19165317719333075), 'max_depth': 5, 'min_child_weight': 2, 'subsample': np.float64(0.7654672916585682)}",0.9875498606644371,0.7229088344303861,0.26464102623405095
